1,2,3
224,136,3
224,183,4
224,175,4
224,130,3
224,110,3
224,58,2
224,113,3
224,206,1
224,119,3
224,106,3
224,169,4
225,53,2
225,210,1
225,205,1
225,115,3
225,181,4
225,55,2
225,110,3
225,111,3
225,160,4
225,64,2
225,125,3
225,54,2
225,118,3
225,62,2
226,159,4
226,176,4
226,135,3
226,123,3
226,136,3
226,129,3
226,169,4
226,208,1
226,161,4
226,57,2
227,179,4
227,208,1
227,115,3
227,110,3
227,210,1
227,55,2
227,183,4
227,58,2
227,122,3
228,116,3
228,130,3
228,176,4
228,198,1
228,59,2
228,124,3
228,122,3
228,213,1
228,127,3
228,165,4
228,55,2
228,177,4
228,51,2
228,208,1
229,212,1
229,203,1
229,170,4
229,162,4
229,56,2
229,163,4
229,171,4
229,110,3
229,134,3
229,117,3
229,67,2
229,174,4
229,105,3
229,55,2
230,119,3
230,58,2
230,62,2
230,121,3
230,173,4
230,180,4
230,55,2
230,57,2
231,209,1
231,170,4
231,164,4
231,162,4
231,125,3
231,131,3
231,213,1
231,121,3
231,169,4
231,62,2
231,215,1
232,116,3
232,170,4
232,122,3
232,213,1
232,118,3
232,204,1
232,56,2
232,156,4
232,114,3
232,212,1
233,132,3
233,62,2
233,60,2
233,164,4
233,172,4
233,216,1
233,106,3
233,214,1
233,177,4
233,178,4
233,128,3
234,55,2
234,206,1
234,204,1
234,212,1
234,60,2
234,174,4
234,110,3
234,215,1
234,62,2
234,130,3
234,114,3
234,123,3
234,165,4
234,172,4
235,62,2
235,119,3
235,115,3
235,208,1
235,211,1
235,161,4
235,105,3
235,129,3
235,58,2
235,206,1
235,163,4
235,209,1
235,60,2
235,157,4
235,63,2
235,54,2
235,120,3
235,112,3
235,67,2
235,174,4
236,207,1
236,185,4
236,181,4
236,201,1
236,118,3
236,170,4
236,165,4
236,157,4
236,58,2
236,119,3
236,208,1
237,213,1
237,57,2
237,121,3
237,209,1
237,117,3
237,184,4
237,182,4
237,56,2
237,58,2
238,173,4
238,177,4
238,170,4
238,157,4
238,162,4
238,52,2
238,209,1
238,61,2
238,62,2
238,63,2
238,72,2
238,166,4
238,127,3
239,116,3
239,115,3
239,176,4
239,161,4
239,118,3
239,209,1
239,113,3
239,210,1
239,211,1
239,61,2
239,169,4
239,65,2
239,62,2
240,204,1
240,216,1
240,61,2
240,111,3
240,116,3
240,124,3
240,109,3
240,183,4
240,46,2
240,219,1
240,58,2
240,59,2
240,168,4
240,207,1
240,105,3
240,60,2
240,167,4
240,171,4
240,62,2
240,212,1
241,129,3
241,172,4
241,163,4
241,211,1
241,63,2
241,207,1
241,58,2
241,161,4
241,173,4
241,59,2
241,66,2
242,51,2
242,158,4
242,109,3
242,204,1
242,113,3
242,161,4
242,110,3
242,117,3
242,178,4
243,206,1
243,205,1
243,199,1
243,109,3
243,183,4
243,204,1
243,212,1
243,63,2
243,180,4
243,117,3
244,167,4
244,213,1
244,205,1
244,211,1
244,59,2
244,209,1
244,67,2
244,109,3
244,56,2
244,65,2
244,215,1
244,210,1
244,200,1
245,183,4
245,169,4
245,116,3
245,162,4
245,219,1
245,56,2
246,187,4
246,156,4
246,199,1
246,168,4
246,170,4
246,61,2
246,175,4
246,169,4
247,59,2
247,201,1
247,66,2
247,171,4
247,161,4
247,166,4
247,212,1
247,64,2
247,159,4
248,206,1
248,210,1
248,162,4
248,115,3
248,169,4
248,59,2
249,57,2
249,168,4
249,209,1
249,163,4
250,161,4
250,169,4
250,207,1
250,68,2
250,65,2
250,202,1
251,181,4
251,213,1
251,62,2
251,203,1
251,208,1
252,60,2
252,59,2
252,55,2
252,201,1
252,57,2
252,216,1
252,209,1
252,211,1
252,167,4
252,204,1
252,64,2
253,207,1
253,67,2
253,64,2
253,211,1
254,205,1
254,211,1
254,215,1
254,49,2
254,56,2
254,212,1
254,63,2
254,62,2
255,203,1
255,217,1
255,67,2
255,64,2
255,59,2
255,202,1
255,72,2
256,74,2
256,56,2
257,211,1
257,215,1
257,210,1
257,58,2
257,57,2
257,60,2
257,208,1
257,62,2
257,203,1
258,210,1
258,211,1
258,206,1
258,68,2
259,209,1
259,58,2
259,62,2
259,57,2
259,206,1
259,201,1
260,61,2
260,202,1
260,210,1
260,213,1
260,212,1
260,206,1
261,64,2
261,65,2
261,59,2
262,59,2
262,211,1
262,214,1
262,204,1
262,56,2
263,209,1
263,56,2
264,206,1
265,210,1
265,61,2
266,208,1
266,57,2
266,207,1
266,58,2
266,55,2
266,217,1
267,204,1
267,213,1
267,203,1
267,66,2
267,59,2
268,63,2
268,55,2
268,137,5
268,117,5
268,60,2
268,205,1
268,207,1
269,203,1
269,62,2
269,120,5
269,126,5
269,135,5
269,68,2
269,211,1
269,112,5
270,57,2
270,56,2
270,196,1
270,119,5
270,217,1
270,113,5
270,59,2
270,214,1
270,110,5
271,115,5
271,212,1
271,61,2
271,206,1
271,213,1
272,127,5
272,133,5
272,69,2
272,58,2
273,182,6
273,57,2
273,58,2
273,128,5
273,202,1
273,210,1
273,125,5
273,212,1
273,61,2
273,117,5
273,115,5
273,205,1
273,107,5
274,203,1
274,210,1
274,124,5
274,206,1
275,120,5
275,115,5
275,213,1
275,209,1
275,114,5
275,59,2
275,163,6
275,52,2
275,197,1
275,62,2
275,54,2
275,158,6
275,118,5
276,213,1
276,173,6
276,54,2
276,64,2
276,209,1
276,65,2
276,163,6
276,177,6
276,166,6
276,62,2
276,131,5
276,174,6
276,122,5
277,115,5
277,210,1
277,155,6
277,112,5
277,171,6
277,58,2
277,109,5
277,60,2
277,61,2
277,172,6
277,138,5
277,212,1
278,179,6
278,108,5
278,117,5
278,118,5
278,197,1
278,202,1
278,112,5
278,115,5
279,163,6
279,123,5
279,214,1
279,56,2
279,112,5
279,209,1
279,180,6
279,211,1
279,207,1
279,171,6
279,63,2
279,58,2
280,129,5
280,131,5
280,127,5
280,169,6
280,167,6
280,109,5
280,112,5
280,111,5
280,135,5
280,124,5
280,49,2
280,173,6
280,113,5
281,64,2
281,58,2
281,124,5
281,180,6
281,122,5
281,163,6
281,206,1
281,112,5
281,166,6
281,212,1
281,131,5
281,158,6
281,109,5
281,209,1
281,61,2
282,159,6
282,59,2
282,57,2
282,121,5
282,178,6
282,124,5
282,113,5
282,110,5
282,120,5
282,135,5
282,125,5
282,63,2
282,180,6
282,172,6
282,207,1
283,185,6
283,207,1
283,210,1
283,56,2
283,203,1
283,178,6
283,200,1
283,128,5
283,117,5
283,201,1
283,129,5
283,61,2
283,119,5
283,206,1
283,209,1
284,106,5
284,118,5
284,59,2
284,160,6
284,122,5
284,164,6
284,172,6
285,169,6
285,173,6
285,69,2
285,212,1
285,208,1
285,204,1
285,117,5
285,60,2
285,127,5
285,57,2
285,58,2
285,131,5
285,181,6
286,114,5
286,158,6
286,59,2
286,162,6
286,121,5
286,128,5
286,166,6
286,177,6
286,176,6
286,161,6
286,168,6
286,132,5
287,130,5
287,115,5
287,110,5
287,56,2
287,211,1
287,202,1
287,121,5
287,57,2
287,59,2
288,53,2
288,113,5
288,59,2
288,178,6
288,58,2
288,112,5
288,211,1
288,61,2
288,126,5
288,114,5
288,64,2
288,209,1
288,208,1
288,131,5
288,63,2
288,160,6
288,55,2
288,115,5
288,206,1
289,175,6
289,170,6
289,200,1
289,168,6
289,160,6
289,211,1
289,173,6
289,114,5
289,215,1
289,165,6
290,161,6
290,122,5
290,182,6
290,120,5
290,214,1
290,61,2
290,116,5
290,160,6
290,62,2
290,60,2
290,113,5
290,211,1
290,57,2
291,165,6
291,186,6
291,117,5
291,211,1
291,171,6
291,180,6
291,56,2
291,161,6
292,157,6
292,210,1
292,62,2
292,168,6
292,134,5
292,127,5
292,176,6
292,173,6
292,133,5
292,209,1
292,109,5
292,122,5
293,120,5
293,172,6
293,60,2
293,203,1
293,128,5
293,56,2
293,158,6
293,115,5
293,163,6
293,208,1
293,213,1
293,123,5
293,110,5
294,169,6
294,120,5
294,216,1
294,175,6
294,134,5
294,63,2
294,110,5
294,213,1
295,164,6
295,178,6
295,209,1
295,53,2
295,113,5
295,157,6
295,119,5
295,167,6
295,205,1
295,169,6
295,160,6
295,168,6
295,114,5
296,163,6
296,64,2
296,181,6
296,164,6
296,204,1
296,213,1
296,171,6
296,165,6
296,115,5
296,168,6
296,207,1
296,167,6
296,118,5
296,211,1
296,180,6
296,62,2
297,128,5
297,213,1
297,161,6
297,171,6
298,208,1
298,59,2
298,60,2
298,53,2
298,206,1
298,201,1
298,210,1
298,129,5
298,127,5
298,58,2
298,178,6
299,164,6
299,63,2
299,166,6
299,198,1
299,204,1
299,115,5
299,199,1
299,173,6
299,178,6
299,132,5
299,61,2
299,180,6
300,63,2
300,167,6
300,204,1
300,208,1
300,173,6
300,161,6
300,210,1
300,211,1
300,60,2
301,164,6
301,125,5
301,176,6
301,53,2
301,57,2
301,47,2
301,59,2
301,112,5
301,202,1
301,158,6
302,60,2
302,172,6
302,211,1
302,206,1
302,129,5
302,63,2
302,61,2
302,168,6
302,208,1
302,159,6
302,180,6
302,216,1
303,64,2
303,219,1
303,175,6
304,163,6
304,111,5
304,59,2
304,169,6
305,206,1
305,60,2
305,211,1
305,172,6
305,59,2
306,201,1
306,172,6
306,199,1
306,205,1
307,57,2
307,209,1
307,60,2
307,207,1
308,210,1
309,58,2
309,55,2
309,214,1
309,60,2
310,68,2
310,59,2
310,171,6
310,211,1
311,49,2
311,209,1
311,212,1
311,57,2
311,64,2
311,54,2
311,63,2
311,208,1
312,207,1
312,49,2
312,210,1
313,60,2
313,211,1
314,203,1
314,67,2
314,58,2
314,56,2
314,209,1
314,59,2
314,210,1
315,209,1
315,62,2
315,212,1
316,207,1
316,59,2
316,213,1
316,64,2
316,203,1
316,57,2
316,60,2
316,209,1
317,215,1
317,214,1
317,63,2
317,210,1
317,56,2
317,204,1
318,199,1
318,58,2
318,70,2
319,207,1
319,66,2
319,65,2
319,62,2
319,64,2
320,58,2
320,59,2
320,62,2
320,56,2
321,207,1
321,65,2
321,61,2
321,210,1
321,55,2
321,205,1
322,205,1
322,203,1
322,214,1
322,59,2
323,65,2
323,48,2
323,56,2
323,213,1
323,208,1
323,204,1
323,61,2
324,60,2
324,56,2
324,156,1
324,58,2
325,61,2
325,204,1
325,206,1
326,55,2
326,134,1
326,60,2
327,129,1
327,158,1
327,52,2
327,60,2
327,50,2
328,209,1
328,210,1
328,201,1
328,208,1
329,57,2
329,53,2
329,58,2
329,110,1
329,210,1
329,213,1
329,60,2
329,146,1
329,212,1
330,115,1
330,64,2
330,212,1
331,205,1
331,143,1
331,60,2
331,63,2
331,209,1
331,154,1
331,177,1
331,52,2
331,123,1
331,103,1
331,50,2
331,57,2
332,214,1
332,52,2
332,213,1
332,60,2
332,117,1
332,131,1
332,55,2
332,57,2
332,64,2
332,164,1
332,156,1
332,211,1
332,210,1
333,206,1
333,154,1
333,133,1
333,119,1
333,102,1
333,132,1
333,210,1
333,140,1
333,60,2
333,217,1
333,108,1
333,56,2
333,91,1
333,199,1
333,65,2
334,87,1
334,151,1
334,162,1
334,221,1
334,167,1
334,207,1
334,152,1
334,127,1
334,202,1
334,200,1
334,59,2
334,58,2
334,124,1
335,123,1
335,102,1
335,145,1
335,86,1
335,152,1
335,99,1
335,193,1
335,96,1
335,111,1
335,183,1
335,93,1
335,115,1
335,92,1
335,112,1
335,64,2
335,53,2
335,57,2
335,89,1
335,211,1
336,110,1
336,124,1
336,123,1
336,164,1
336,86,1
336,206,1
336,149,1
336,53,2
336,119,1
336,153,1
336,157,1
336,199,1
336,126,1
336,108,1
336,95,1
336,182,1
337,201,1
337,133,1
337,124,1
337,186,1
337,164,1
337,203,1
337,207,1
337,149,1
337,158,1
337,136,1
337,129,1
337,54,2
337,213,1
337,152,1
337,142,1
337,127,1
337,146,1
337,193,1
337,109,1
337,99,1
337,178,1
338,144,1
338,208,1
338,129,1
338,58,2
338,165,1
338,130,1
338,148,1
338,90,1
338,175,1
338,103,1
338,213,1
338,60,2
338,212,1
338,63,2
338,77,1
338,114,1
338,150,1
338,104,1
338,209,1
338,155,1
338,128,1
338,141,1
338,126,1
338,124,1
338,152,1
338,201,1
338,137,1
339,172,1
339,130,1
339,100,1
339,120,1
339,140,1
339,168,1
339,64,2
339,156,1
339,189,1
339,151,1
339,158,1
339,113,1
339,180,1
339,163,1
339,57,2
339,142,1
339,173,1
339,190,1
339,167,1
339,195,1
339,197,1
339,206,1
339,194,1
339,108,1
339,162,1
340,92,1
340,143,1
340,94,1
340,47,2
340,58,2
340,201,1
340,118,1
340,159,1
340,187,1
340,56,2
340,163,1
340,214,1
340,83,1
340,110,1
340,144,1
341,143,1
341,65,2
341,119,1
341,202,1
341,188,1
341,132,1
341,192,1
341,184,1
341,136,1
341,57,2
341,175,1
341,195,1
341,173,1
341,168,1
341,92,1
341,91,1
341,164,1
342,189,1
342,152,1
342,115,1
342,193,1
342,57,2
342,48,2
342,194,1
342,121,1
342,163,1
342,124,1
342,143,1
342,179,1
342,58,2
342,192,1
342,145,1
342,105,1
342,176,1
342,60,2
342,103,1
342,139,1
342,118,1
342,55,2
342,190,1
342,197,1
343,152,1
343,81,1
343,204,1
343,199,1
343,140,1
343,155,1
343,183,1
343,168,1
343,115,1
343,153,1
343,202,1
343,169,1
343,142,1
343,148,1
343,146,1
343,174,1
343,46,2
343,135,1
343,56,2
343,179,1
344,154,1
344,204,1
344,46,2
344,199,1
344,170,1
344,166,1
344,60,2
344,158,1
344,58,2
344,209,1
344,111,1
344,124,1
344,52,2
344,113,1
345,153,1
345,199,1
345,209,1
345,187,1
345,212,1
345,150,1
345,55,2
345,200,1
345,185,1
345,52,2
345,129,1
346,54,2
346,60,2
346,181,1
346,117,1
346,214,1
346,192,1
347,195,1
347,185,1
347,170,1
347,206,1
347,137,1
348,62,2
348,193,1
348,197,1
348,43,2
348,53,2
348,191,1
348,61,2
348,184,1
349,201,1
350,58,2
350,189,1
350,62,2
350,168,1
350,56,2
351,59,2
351,52,2
351,60,2
351,62,2
352,55,2
352,54,2
352,47,2
352,61,2
353,142,1
353,56,2
354,57,2
354,66,2
355,57,2
355,64,2
357,59,2
359,60,2
359,53,2
360,58,2
360,53,2
360,54,2
362,54,2
363,57,2
363,69,2
364,55,2
364,64,2
365,56,2
366,61,2
366,58,2
367,56,2
368,59,2
368,63,2
369,58,2
370,45,2
370,61,2
373,56,2
374,61,2
374,69,2
375,59,2
376,52,2
376,61,2
377,60,2
377,56,2
378,57,2
378,60,2
378,63,2
380,61,2
381,60,2
382,59,2
383,57,2
383,64,2
384,56,2
384,64,2
386,60,2
386,53,2
388,62,2
389,59,2
389,66,2
391,66,2
391,62,2
