1,2,3
26.5039,10.16515,2
26.50582,9.79819,2
26.50582,10.20181,2
26.50813,9.76155,2
26.50813,10.23845,2
26.51083,9.72494,2
26.51083,10.27506,2
26.5139,9.68835,2
26.5139,10.31165,2
26.51736,9.6518,2
26.51736,10.3482,2
26.52121,9.61529,2
26.52121,10.38471,2
26.52543,9.57882,2
26.52543,10.42118,2
26.53004,9.5424,2
26.53004,10.4576,2
26.53503,9.50603,2
26.53503,10.49397,2
26.54041,9.46971,2
26.54041,10.53029,2
26.54616,9.43345,2
26.54616,10.56655,2
26.55229,9.39725,2
26.55229,10.60275,2
26.5588,9.36112,2
26.5588,10.63888,2
26.56569,9.32506,2
26.56569,10.67494,2
26.57296,9.28908,2
26.57296,10.71092,2
26.58061,9.25317,2
26.58061,10.74683,2
26.58863,9.21734,2
26.58863,10.78266,2
26.59703,9.1816,2
26.59703,10.8184,2
26.6058,9.14595,2
26.6058,10.85405,2
26.61494,9.1104,2
26.61494,10.8896,2
26.62446,9.07494,2
26.62446,10.92506,2
26.63435,9.03958,2
26.63435,10.96042,2
26.64461,9.00433,2
26.64461,10.99567,2
26.65524,8.96919,2
26.65524,11.03081,2
26.66623,8.93416,2
26.66623,11.06584,2
26.6776,8.89925,2
26.6776,11.10075,2
26.68933,8.86447,2
26.68933,11.13553,2
26.70142,11.1702,2
26.70142,8.8298,2
26.71388,8.79527,2
26.71388,11.20473,2
26.72669,11.23914,2
26.72669,8.76086,2
26.73987,8.7266,2
26.73987,11.2734,2
26.75341,11.30753,2
26.75341,8.69247,2
26.7673,8.65849,2
26.7673,11.34151,2
26.78155,8.62465,2
26.78155,11.37535,2
26.79615,8.59097,2
26.79615,11.40903,2
26.81111,8.55744,2
26.81111,11.44256,2
26.82642,8.52407,2
26.82642,11.47593,2
26.84207,8.49086,2
26.84207,11.50914,2
26.85808,11.54218,2
26.85808,8.45782,2
26.87442,8.42495,2
26.87442,11.57505,2
26.89112,8.39225,2
26.89112,11.60775,2
26.90815,8.35973,2
26.90815,11.64027,2
26.92553,11.67261,2
26.92553,8.32739,2
26.94324,8.29523,2
26.94324,11.70477,2
26.96129,8.26326,2
26.96129,11.73674,2
26.97968,8.23149,2
26.97968,11.76851,2
26.99839,8.1999,2
26.99839,11.8001,2
27.01744,8.16852,2
27.01744,11.83148,2
27.03681,8.13733,2
27.03681,11.86267,2
27.05652,8.10635,2
27.05652,11.89365,2
27.07654,8.07558,2
27.07654,11.92442,2
27.09689,8.04502,2
27.09689,11.95498,2
27.11755,8.01468,2
27.11755,11.98532,2
27.13854,7.98455,2
27.13854,12.01545,2
27.15983,7.95465,2
27.15983,12.04535,2
27.18144,7.92497,2
27.18144,12.07503,2
27.20336,7.89552,2
27.20336,12.10448,2
27.22559,7.8663,2
27.22559,12.1337,2
27.24813,12.16268,2
27.24813,7.83732,2
27.27096,7.80857,2
27.27096,12.19143,2
27.2941,12.21993,2
27.2941,7.78007,2
27.31753,7.75181,2
27.31753,12.24819,2
27.34126,7.72379,2
27.34126,12.27621,2
27.36529,7.69603,2
27.36529,12.30397,2
27.3896,12.33148,2
27.3896,7.66852,2
27.4142,7.64127,2
27.4142,12.35873,2
27.43908,7.61427,2
27.43908,12.38573,2
27.46425,7.58754,2
27.46425,12.41246,2
27.48969,7.56108,2
27.48969,12.43892,2
27.51541,12.46512,2
27.51541,7.53488,2
27.5414,7.50895,2
27.5414,12.49105,2
27.56767,12.5167,2
27.56767,7.4833,2
27.5942,7.45793,2
27.5942,12.54207,2
27.621,12.56717,2
27.621,7.43283,2
27.64806,7.40802,2
27.64806,12.59198,2
27.67537,12.61651,2
27.67537,7.38349,2
27.70295,7.35925,2
27.70295,12.64075,2
27.73077,7.3353,2
27.73077,12.6647,2
27.75885,7.31165,2
27.75885,12.68835,2
27.78717,7.28829,2
27.78717,12.71171,2
27.81574,7.26523,2
27.81574,12.73477,2
27.84454,7.24246,2
27.84454,12.75754,2
27.87359,7.22001,2
27.87359,12.77999,2
27.90286,7.19786,2
27.90286,12.80214,2
27.93237,7.17601,2
27.93237,12.82399,2
27.96211,7.15448,2
27.96211,12.84552,2
27.99206,7.13326,2
27.99206,12.86674,2
28.02225,7.11236,2
28.02225,12.88764,2
28.05264,7.09177,2
28.05264,12.90823,2
28.08326,7.0715,2
28.08326,12.9285,2
28.11408,7.05156,2
28.11408,12.94844,2
28.14511,12.96806,2
28.14511,7.03194,2
28.17634,7.01265,2
28.17634,12.98735,2
28.20778,13.00632,2
28.20778,6.99368,2
28.23941,6.97505,2
28.23941,13.02495,2
28.27124,13.04325,2
28.27124,6.95675,2
28.30326,6.93878,2
28.30326,13.06122,2
28.33546,13.07885,2
28.33546,6.92115,2
28.36785,6.90386,2
28.36785,13.09614,2
28.40041,13.11309,2
28.40041,6.88691,2
28.43315,6.8703,2
28.43315,13.1297,2
28.46607,13.14596,2
28.46607,6.85404,2
28.49915,13.16187,2
28.49915,6.83813,2
28.5324,13.17744,2
28.5324,6.82256,2
28.56581,13.19266,2
28.56581,6.80734,2
28.59938,13.20753,2
28.59938,6.79247,2
28.6331,13.22205,2
28.6331,6.77795,2
28.66697,6.76379,2
28.66697,13.23621,2
28.70099,6.74999,2
28.70099,13.25001,2
28.73515,6.73654,2
28.73515,13.26346,2
28.76945,6.72345,2
28.76945,13.27655,2
28.80389,6.71073,2
28.80389,13.28927,2
28.83846,6.69836,2
28.83846,13.30164,2
28.87315,6.68636,2
28.87315,13.31364,2
28.90797,6.67472,2
28.90797,13.32528,2
28.94291,6.66345,2
28.94291,13.33655,2
28.97797,6.65255,2
28.97797,13.34745,2
29.01314,6.64201,2
29.01314,13.35799,2
29.04841,6.63184,2
29.04841,13.36816,2
29.08379,6.62205,2
29.08379,13.37795,2
29.11928,6.61262,2
29.11928,13.38738,2
29.15486,6.60357,2
29.15486,13.39643,2
29.19053,13.40511,2
29.19053,6.59489,2
29.22629,6.58659,2
29.22629,13.41341,2
29.26214,13.42134,2
29.26214,6.57866,2
29.29807,6.57111,2
29.29807,13.42889,2
29.33407,13.43606,2
29.33407,6.56394,2
29.37015,6.55714,2
29.37015,13.44286,2
29.4063,13.44928,2
29.4063,6.55072,2
29.44251,6.54468,2
29.44251,13.45532,2
29.47878,6.53903,2
29.47878,13.46097,2
29.51512,6.53375,2
29.51512,13.46625,2
29.5515,6.52885,2
29.5515,13.47115,2
29.58794,6.52434,2
29.58794,13.47566,2
29.62442,6.52021,2
29.62442,13.47979,2
29.66094,6.51646,2
29.66094,13.48354,2
29.69749,6.5131,2
29.69749,13.4869,2
29.73409,6.51012,2
29.73409,13.48988,2
29.77071,6.50752,2
29.77071,13.49248,2
29.80735,6.50531,2
29.80735,13.49469,2
29.84402,6.50348,2
29.84402,13.49652,2
29.88071,6.50203,2
29.88071,13.49797,2
29.9174,6.50097,2
29.9174,13.49903,2
29.95411,6.5003,2
29.95411,13.4997,2
29.99082,6.50001,2
29.99082,13.49999,2
30.02753,6.50011,2
30.02753,13.49989,2
30.06424,6.50059,2
30.06424,13.49941,2
30.10095,6.50146,2
30.10095,13.49854,2
30.13764,6.50271,2
30.13764,13.49729,2
30.17432,6.50434,2
30.17432,13.49566,2
30.21097,6.50636,2
30.21097,13.49364,2
30.24761,6.50877,2
30.24761,13.49123,2
30.28421,6.51156,2
30.28421,13.48844,2
30.32079,6.51473,2
30.32079,13.48527,2
30.35733,6.51829,2
30.35733,13.48171,2
30.39383,13.47777,2
30.39383,6.52223,2
30.43029,6.52655,2
30.43029,13.47345,2
30.4667,13.46875,2
30.4667,6.53125,2
30.50306,6.53634,2
30.50306,13.46366,2
30.53936,13.45819,2
30.53936,6.54181,2
30.5756,6.54766,2
30.5756,13.45234,2
30.61179,13.44612,2
30.61179,6.55388,2
30.6479,6.56049,2
30.6479,13.43951,2
30.68394,13.43252,2
30.68394,6.56748,2
30.71991,6.57484,2
30.71991,13.42516,2
30.7558,6.58258,2
30.7558,13.41742,2
30.7916,6.59069,2
30.7916,13.40931,2
30.82732,6.59918,2
30.82732,13.40082,2
30.86294,6.60805,2
30.86294,13.39195,2
30.89848,6.61729,2
30.89848,13.38271,2
30.93391,6.6269,2
30.93391,13.3731,2
30.96924,6.63688,2
30.96924,13.36312,2
31.00446,6.64723,2
31.00446,13.35277,2
31.03958,6.65795,2
31.03958,13.34205,2
31.07457,6.66904,2
31.07457,13.33096,2
31.10945,6.6805,2
31.10945,13.3195,2
31.14421,6.69232,2
31.14421,13.30768,2
31.17884,6.7045,2
31.17884,13.2955,2
31.21335,6.71705,2
31.21335,13.28295,2
31.24772,6.72995,2
31.24772,13.27005,2
31.28195,6.74322,2
31.28195,13.25678,2
31.31604,6.75685,2
31.31604,13.24315,2
31.34998,6.77083,2
31.34998,13.22917,2
31.38378,6.78517,2
31.38378,13.21483,2
31.41743,6.79986,2
31.41743,13.20014,2
31.45092,6.8149,2
31.45092,13.1851,2
31.48425,13.1697,2
31.48425,6.8303,2
31.51741,6.84604,2
31.51741,13.15396,2
31.55041,13.13787,2
31.55041,6.86213,2
31.58324,6.87857,2
31.58324,13.12143,2
31.61589,13.10466,2
31.61589,6.89534,2
31.64837,6.91246,2
31.64837,13.08754,2
31.68067,13.07008,2
31.68067,6.92992,2
31.71278,6.94772,2
31.71278,13.05228,2
31.7447,13.03414,2
31.7447,6.96586,2
31.77643,6.98432,2
31.77643,13.01568,2
31.80796,7.00312,2
31.80796,12.99688,2
31.8393,7.02225,2
31.8393,12.97775,2
31.87043,7.04171,2
31.87043,12.95829,2
31.90136,7.06149,2
31.90136,12.93851,2
31.93208,7.0816,2
31.93208,12.9184,2
31.96258,7.10202,2
31.96258,12.89798,2
31.99287,7.12277,2
31.99287,12.87723,2
32.02294,7.14383,2
32.02294,12.85617,2
32.05279,7.16521,2
32.05279,12.83479,2
32.08241,7.1869,2
32.08241,12.8131,2
32.11181,7.20889,2
32.11181,12.79111,2
32.14097,7.2312,2
32.14097,12.7688,2
32.16989,12.74619,2
32.16989,7.25381,2
32.19858,7.27672,2
32.19858,12.72328,2
32.22702,12.70007,2
32.22702,7.29993,2
32.25522,7.32344,2
32.25522,12.67656,2
32.28317,7.34724,2
32.28317,12.65276,2
32.31087,7.37134,2
32.31087,12.62866,2
32.33832,7.39572,2
32.33832,12.60428,2
32.36551,7.42039,2
32.36551,12.57961,2
32.39243,7.44535,2
32.39243,12.55465,2
32.4191,7.47058,2
32.4191,12.52942,2
32.4455,7.49609,2
32.4455,12.50391,2
32.47163,12.47812,2
32.47163,7.52188,2
32.49748,7.54795,2
32.49748,12.45205,2
32.52307,12.42572,2
32.52307,7.57428,2
32.54837,7.60088,2
32.54837,12.39912,2
32.5734,7.62774,2
32.5734,12.37226,2
32.59814,7.65486,2
32.59814,12.34514,2
32.62259,12.31776,2
32.62259,7.68224,2
32.64676,7.70988,2
32.64676,12.29012,2
32.67064,7.73777,2
32.67064,12.26223,2
32.69422,7.76591,2
32.69422,12.23409,2
32.71751,7.79429,2
32.71751,12.20571,2
32.74049,7.82292,2
32.74049,12.17708,2
32.76318,7.85178,2
32.76318,12.14822,2
32.78556,7.88088,2
32.78556,12.11912,2
32.80763,7.91022,2
32.80763,12.08978,2
32.8294,7.93978,2
32.8294,12.06022,2
32.85085,7.96957,2
32.85085,12.03043,2
32.872,7.99959,2
32.872,12.00041,2
32.89282,8.02982,2
32.89282,11.97018,2
32.91333,8.06028,2
32.91333,11.93972,2
32.93351,11.90906,2
32.93351,8.09094,2
32.95338,8.12182,2
32.95338,11.87818,2
32.97291,11.8471,2
32.97291,8.1529,2
32.99213,8.18418,2
32.99213,11.81582,2
33.01101,11.78433,2
33.01101,8.21567,2
33.02956,8.24735,2
33.02956,11.75265,2
33.04778,11.72077,2
33.04778,8.27923,2
33.06566,8.31129,2
33.06566,11.68871,2
33.0832,11.65646,2
33.0832,8.34354,2
33.10041,8.37597,2
33.10041,11.62403,2
33.11727,11.59142,2
33.11727,8.40858,2
33.13379,8.44137,2
33.13379,11.55863,2
33.14997,8.47432,2
33.14997,11.52568,2
33.1658,8.50745,2
33.1658,11.49255,2
33.18128,8.54074,2
33.18128,11.45926,2
33.19641,11.42581,2
33.19641,8.57419,2
33.21119,8.60779,2
33.21119,11.39221,2
33.22562,8.64155,2
33.22562,11.35845,2
33.23969,8.67546,2
33.23969,11.32454,2
33.25341,8.70952,2
33.25341,11.29048,2
33.26676,8.74371,2
33.26676,11.25629,2
33.27976,8.77805,2
33.27976,11.22195,2
33.2924,8.81252,2
33.2924,11.18748,2
33.30467,8.84712,2
33.30467,11.15288,2
33.31658,8.88184,2
33.31658,11.11816,2
33.32813,8.91669,2
33.32813,11.08331,2
33.33931,8.95166,2
33.33931,11.04834,2
33.35012,8.98675,2
33.35012,11.01325,2
33.36057,9.02194,2
33.36057,10.97806,2
33.37064,9.05725,2
33.37064,10.94275,2
33.38034,9.09266,2
33.38034,10.90734,2
33.38968,9.12816,2
33.38968,10.87184,2
33.39863,9.16377,2
33.39863,10.83623,2
33.40722,9.19946,2
33.40722,10.80054,2
33.41543,9.23524,2
33.41543,10.76476,2
33.42326,9.27111,2
33.42326,10.72889,2
33.43072,9.30706,2
33.43072,10.69294,2
33.4378,9.34308,2
33.4378,10.65692,2
33.4445,9.37918,2
33.4445,10.62082,2
33.45082,9.41534,2
33.45082,10.58466,2
33.45677,9.45157,2
33.45677,10.54843,2
33.46233,9.48786,2
33.46233,10.51214,2
33.46751,9.52421,2
33.46751,10.47579,2
33.47231,9.56061,2
33.47231,10.43939,2
33.47673,9.59705,2
33.47673,10.40295,2
33.48076,9.63354,2
33.48076,10.36646,2
33.48442,9.67007,2
33.48442,10.32993,2
33.48768,9.70664,2
33.48768,10.29336,2
33.49057,9.74324,2
33.49057,10.25676,2
33.49307,9.77987,2
33.49307,10.22013,2
33.49519,9.81652,2
33.49519,10.18348,2
33.49692,9.85319,2
33.49692,10.14681,2
33.49827,9.88988,2
33.49827,10.11012,2
33.49923,9.92658,2
33.49923,10.07342,2
33.49981,9.96329,2
33.49981,10.03671,2
33.5,10,2
23.50003,9.97956,3
23.50003,10.02044,3
23.50029,9.93868,3
23.50029,10.06132,3
23.5008,9.8978,3
23.5008,10.1022,3
23.50157,9.85693,3
23.50157,10.14307,3
23.5026,9.81606,3
23.5026,10.18394,3
23.50389,9.7752,3
23.50389,10.2248,3
23.50543,9.73434,3
23.50543,10.26566,3
23.50723,9.6935,3
23.50723,10.3065,3
23.50929,9.65267,3
23.50929,10.34733,3
23.5116,9.61186,3
23.5116,10.38814,3
23.51417,9.57106,3
23.51417,10.42894,3
23.51699,9.53027,3
23.51699,10.46973,3
23.52008,9.48951,3
23.52008,10.51049,3
23.52342,9.44876,3
23.52342,10.55124,3
23.52701,9.40804,3
23.52701,10.59196,3
23.53086,9.36734,3
23.53086,10.63266,3
23.53497,9.32666,3
23.53497,10.67334,3
23.53933,9.28602,3
23.53933,10.71398,3
23.54395,9.2454,3
23.54395,10.7546,3
23.54882,9.20481,3
23.54882,10.79519,3
23.55395,9.16425,3
23.55395,10.83575,3
23.55934,9.12372,3
23.55934,10.87628,3
23.56498,9.08323,3
23.56498,10.91677,3
23.57087,9.04278,3
23.57087,10.95722,3
23.57702,9.00236,3
23.57702,10.99764,3
23.58342,8.96198,3
23.58342,11.03802,3
23.59007,8.92165,3
23.59007,11.07835,3
23.59698,8.88135,3
23.59698,11.11865,3
23.60415,8.8411,3
23.60415,11.1589,3
23.61156,8.8009,3
23.61156,11.1991,3
23.61923,8.76074,3
23.61923,11.23926,3
23.62715,8.72064,3
23.62715,11.27936,3
23.63532,8.68058,3
23.63532,11.31942,3
23.64375,8.64058,3
23.64375,11.35942,3
23.65242,8.60063,3
23.65242,11.39937,3
23.66135,8.56073,3
23.66135,11.43927,3
23.67053,8.52089,3
23.67053,11.47911,3
23.67995,11.51889,3
23.67995,8.48111,3
23.68963,8.4414,3
23.68963,11.5586,3
23.69956,11.59826,3
23.69956,8.40174,3
23.70974,8.36214,3
23.70974,11.63786,3
23.72016,8.32261,3
23.72016,11.67739,3
23.73084,8.28315,3
23.73084,11.71685,3
23.74176,8.24375,3
23.74176,11.75625,3
23.75293,8.20443,3
23.75293,11.79557,3
23.76434,8.16517,3
23.76434,11.83483,3
23.77601,11.87401,3
23.77601,8.12599,3
23.78792,8.08688,3
23.78792,11.91312,3
23.80007,8.04785,3
23.80007,11.95215,3
23.81247,8.00889,3
23.81247,11.99111,3
23.82512,12.02998,3
23.82512,7.97002,3
23.83801,7.93122,3
23.83801,12.06878,3
23.85114,7.89251,3
23.85114,12.10749,3
23.86452,7.85388,3
23.86452,12.14612,3
23.87814,7.81533,3
23.87814,12.18467,3
23.892,7.77687,3
23.892,12.22313,3
23.9061,7.7385,3
23.9061,12.2615,3
23.92045,7.70021,3
23.92045,12.29979,3
23.93503,7.66202,3
23.93503,12.33798,3
23.94985,12.37608,3
23.94985,7.62392,3
23.96492,7.58592,3
23.96492,12.41408,3
23.98022,7.54801,3
23.98022,12.45199,3
23.99576,7.5102,3
23.99576,12.4898,3
24.01154,7.47248,3
24.01154,12.52752,3
24.02755,7.43487,3
24.02755,12.56513,3
24.04381,7.39736,3
24.04381,12.60264,3
24.06029,7.35995,3
24.06029,12.64005,3
24.07701,7.32264,3
24.07701,12.67736,3
24.09397,7.28544,3
24.09397,12.71456,3
24.11116,7.24835,3
24.11116,12.75165,3
24.12858,7.21137,3
24.12858,12.78863,3
24.14624,7.17449,3
24.14624,12.82551,3
24.16413,7.13773,3
24.16413,12.86227,3
24.18224,7.10109,3
24.18224,12.89891,3
24.20059,7.06455,3
24.20059,12.93545,3
24.21917,7.02814,3
24.21917,12.97186,3
24.23797,6.99184,3
24.23797,13.00816,3
24.25701,6.95566,3
24.25701,13.04434,3
24.27627,6.9196,3
24.27627,13.0804,3
24.29575,6.88366,3
24.29575,13.11634,3
24.31547,6.84784,3
24.31547,13.15216,3
24.33541,6.81215,3
24.33541,13.18785,3
24.35557,6.77659,3
24.35557,13.22341,3
24.37595,6.74115,3
24.37595,13.25885,3
24.39656,6.70585,3
24.39656,13.29415,3
24.41739,6.67067,3
24.41739,13.32933,3
24.43844,6.63562,3
24.43844,13.36438,3
24.45971,6.60071,3
24.45971,13.39929,3
24.4812,13.43407,3
24.4812,6.56593,3
24.50291,6.53129,3
24.50291,13.46871,3
24.52483,13.50322,3
24.52483,6.49678,3
24.54697,6.46242,3
24.54697,13.53758,3
24.56933,13.57181,3
24.56933,6.42819,3
24.5919,6.39411,3
24.5919,13.60589,3
24.61469,6.36016,3
24.61469,13.63984,3
24.63769,6.32637,3
24.63769,13.67363,3
24.6609,6.29271,3
24.6609,13.70729,3
24.68432,6.25921,3
24.68432,13.74079,3
24.70795,6.22585,3
24.70795,13.77415,3
24.73179,13.80736,3
24.73179,6.19264,3
24.75584,6.15958,3
24.75584,13.84042,3
24.7801,13.87333,3
24.7801,6.12667,3
24.80457,6.09392,3
24.80457,13.90608,3
24.82924,13.93868,3
24.82924,6.06132,3
24.85411,6.02888,3
24.85411,13.97112,3
24.87919,5.99659,3
24.87919,14.00341,3
24.90447,5.96446,3
24.90447,14.03554,3
24.92995,5.93249,3
24.92995,14.06751,3
24.95563,5.90069,3
24.95563,14.09931,3
24.98152,5.86904,3
24.98152,14.13096,3
25.0076,5.83756,3
25.0076,14.16244,3
25.03387,5.80624,3
25.03387,14.19376,3
25.06035,14.22491,3
25.06035,5.77509,3
25.08702,5.74411,3
25.08702,14.25589,3
25.11388,14.28671,3
25.11388,5.71329,3
25.14094,5.68265,3
25.14094,14.31735,3
25.16819,5.65217,3
25.16819,14.34783,3
25.19563,5.62187,3
25.19563,14.37813,3
25.22326,5.59174,3
25.22326,14.40826,3
25.25108,5.56178,3
25.25108,14.43822,3
25.27909,5.532,3
25.27909,14.468,3
25.30729,5.5024,3
25.30729,14.4976,3
25.33567,5.47297,3
25.33567,14.52703,3
25.36423,14.55627,3
25.36423,5.44373,3
25.39298,5.41466,3
25.39298,14.58534,3
25.42191,14.61423,3
25.42191,5.38577,3
25.45102,5.35707,3
25.45102,14.64293,3
25.48031,5.32855,3
25.48031,14.67145,3
25.50978,5.30022,3
25.50978,14.69978,3
25.53943,5.27207,3
25.53943,14.72793,3
25.56925,5.24411,3
25.56925,14.75589,3
25.59925,5.21634,3
25.59925,14.78366,3
25.62943,5.18875,3
25.62943,14.81125,3
25.65977,5.16136,3
25.65977,14.83864,3
25.69029,5.13416,3
